time_seconds,queue_north,queue_south,queue_east,queue_west,total_queue,action,reward,env_reward,scenario,episode,policy,policy_label,algorithm_type,eta,green_north,green_south,green_east,green_west
73,2.0,0.0,15.0,10.0,27.0,1,0.037037037037037035,-27.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
74,1.0,0.0,15.0,10.0,26.0,0,0.038461538461538464,-26.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
75,0.0,0.0,15.0,10.0,25.0,0,0.04,-25.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
76,0.0,0.0,16.0,10.0,26.0,0,0.038461538461538464,-26.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
77,1.0,1.0,15.0,10.0,27.0,1,0.037037037037037035,-27.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
78,1.0,0.0,15.0,10.0,26.0,0,0.038461538461538464,-26.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
79,2.0,0.0,14.0,10.0,26.0,1,0.038461538461538464,-26.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
80,1.0,0.0,14.0,10.0,25.0,0,0.04,-25.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
81,1.0,0.0,14.0,10.0,25.0,1,0.04,-25.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
82,1.0,0.0,14.0,10.0,25.0,0,0.04,-25.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
83,1.0,0.0,13.0,10.0,24.0,1,0.041666666666666664,-24.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
84,1.0,0.0,13.0,10.0,24.0,0,0.041666666666666664,-24.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
85,1.0,1.0,12.0,10.0,24.0,1,0.041666666666666664,-24.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
86,1.0,0.0,13.0,11.0,25.0,0,0.04,-25.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
87,2.0,0.0,12.0,10.0,24.0,1,0.041666666666666664,-24.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
88,1.0,0.0,13.0,11.0,25.0,0,0.04,-25.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
89,2.0,1.0,12.0,11.0,26.0,1,0.038461538461538464,-26.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
90,2.0,1.0,11.0,10.0,24.0,1,0.041666666666666664,-24.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
91,1.0,0.0,12.0,10.0,23.0,0,0.043478260869565216,-23.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
92,1.0,1.0,11.0,10.0,23.0,1,0.043478260869565216,-23.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
93,1.0,0.0,11.0,10.0,22.0,0,0.045454545454545456,-22.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
94,2.0,0.0,10.0,10.0,22.0,1,0.045454545454545456,-22.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
95,2.0,0.0,10.0,11.0,23.0,0,0.043478260869565216,-23.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
96,3.0,0.0,9.0,10.0,22.0,1,0.045454545454545456,-22.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
97,3.0,0.0,10.0,10.0,23.0,0,0.043478260869565216,-23.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
98,2.0,0.0,10.0,10.0,22.0,0,0.045454545454545456,-22.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
99,1.0,0.0,10.0,11.0,22.0,0,0.045454545454545456,-22.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
100,1.0,0.0,9.0,11.0,21.0,1,0.047619047619047616,-21.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
101,1.0,0.0,9.0,10.0,20.0,1,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
102,0.0,0.0,10.0,10.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
103,0.0,0.0,11.0,10.0,21.0,0,0.047619047619047616,-21.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
104,0.0,1.0,11.0,9.0,21.0,1,0.047619047619047616,-21.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
105,0.0,2.0,10.0,8.0,20.0,1,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
106,0.0,1.0,10.0,9.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
107,0.0,1.0,10.0,10.0,21.0,0,0.047619047619047616,-21.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
108,0.0,1.0,11.0,10.0,22.0,0,0.045454545454545456,-22.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
109,0.0,1.0,11.0,9.0,21.0,1,0.047619047619047616,-21.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
110,0.0,2.0,10.0,9.0,21.0,1,0.047619047619047616,-21.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
111,0.0,1.0,10.0,9.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
112,0.0,0.0,10.0,9.0,19.0,0,0.05263157894736842,-19.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
113,0.0,0.0,11.0,9.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
114,0.0,0.0,10.0,9.0,19.0,1,0.05263157894736842,-19.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
115,0.0,0.0,10.0,9.0,19.0,0,0.05263157894736842,-19.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
116,0.0,0.0,10.0,9.0,19.0,0,0.05263157894736842,-19.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
117,0.0,0.0,11.0,10.0,21.0,0,0.047619047619047616,-21.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
118,1.0,0.0,10.0,9.0,20.0,1,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
119,1.0,0.0,10.0,10.0,21.0,0,0.047619047619047616,-21.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
120,0.0,0.0,10.0,10.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
121,0.0,0.0,10.0,10.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
122,0.0,0.0,10.0,11.0,21.0,0,0.047619047619047616,-21.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
123,0.0,0.0,10.0,10.0,20.0,1,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
124,0.0,0.0,10.0,10.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
125,0.0,0.0,10.0,10.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
126,0.0,0.0,10.0,11.0,21.0,0,0.047619047619047616,-21.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
127,0.0,1.0,9.0,10.0,20.0,1,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
128,0.0,0.0,9.0,10.0,19.0,0,0.05263157894736842,-19.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
129,0.0,0.0,9.0,10.0,19.0,0,0.05263157894736842,-19.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
130,0.0,0.0,9.0,10.0,19.0,0,0.05263157894736842,-19.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
131,0.0,0.0,10.0,10.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
132,0.0,0.0,10.0,11.0,21.0,0,0.047619047619047616,-21.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
133,1.0,0.0,9.0,10.0,20.0,1,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
134,1.0,0.0,9.0,11.0,21.0,0,0.047619047619047616,-21.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
135,2.0,0.0,8.0,10.0,20.0,1,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
136,1.0,0.0,9.0,10.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
137,0.0,0.0,9.0,11.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
138,1.0,0.0,8.0,10.0,19.0,1,0.05263157894736842,-19.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
139,1.0,0.0,9.0,10.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
140,0.0,0.0,10.0,10.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
141,0.0,0.0,10.0,10.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
142,0.0,0.0,11.0,10.0,21.0,0,0.047619047619047616,-21.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
143,0.0,0.0,11.0,9.0,20.0,1,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
144,1.0,0.0,10.0,8.0,19.0,1,0.05263157894736842,-19.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
145,0.0,0.0,10.0,8.0,18.0,0,0.05555555555555555,-18.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
146,0.0,0.0,11.0,8.0,19.0,0,0.05263157894736842,-19.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
147,0.0,0.0,11.0,8.0,19.0,1,0.05263157894736842,-19.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
148,1.0,0.0,11.0,8.0,20.0,1,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
149,1.0,0.0,11.0,8.0,20.0,1,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
150,2.0,1.0,10.0,7.0,20.0,1,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
151,1.0,0.0,10.0,7.0,18.0,0,0.05555555555555555,-18.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
152,1.0,0.0,11.0,8.0,20.0,0,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
153,2.0,0.0,11.0,7.0,20.0,1,0.05,-20.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
154,2.0,0.0,10.0,7.0,19.0,1,0.05263157894736842,-19.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
155,1.0,0.0,11.0,7.0,19.0,0,0.05263157894736842,-19.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
156,1.0,0.0,11.0,6.0,18.0,1,0.05555555555555555,-18.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
157,1.0,1.0,10.0,5.0,17.0,1,0.058823529411764705,-17.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
158,0.0,0.0,10.0,5.0,15.0,0,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
159,0.0,0.0,10.0,6.0,16.0,0,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
160,0.0,0.0,11.0,6.0,17.0,0,0.058823529411764705,-17.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
161,1.0,1.0,10.0,6.0,18.0,1,0.05555555555555555,-18.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
162,1.0,1.0,10.0,6.0,18.0,0,0.05555555555555555,-18.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
163,0.0,0.0,10.0,6.0,16.0,0,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
164,0.0,0.0,10.0,6.0,16.0,0,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
165,0.0,0.0,10.0,6.0,16.0,0,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
166,0.0,0.0,11.0,6.0,17.0,0,0.058823529411764705,-17.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
167,0.0,0.0,10.0,5.0,15.0,1,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
168,0.0,0.0,11.0,5.0,16.0,0,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
169,1.0,0.0,10.0,4.0,15.0,1,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
170,0.0,0.0,11.0,4.0,15.0,0,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
171,0.0,1.0,10.0,4.0,15.0,1,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
172,0.0,0.0,10.0,4.0,14.0,0,0.07142857142857142,-14.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
173,0.0,0.0,10.0,4.0,14.0,0,0.07142857142857142,-14.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
174,0.0,0.0,11.0,4.0,15.0,0,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
175,1.0,0.0,10.0,3.0,14.0,1,0.07142857142857142,-14.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
176,1.0,0.0,11.0,4.0,16.0,0,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
177,1.0,0.0,10.0,4.0,15.0,1,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
178,1.0,0.0,11.0,5.0,17.0,0,0.058823529411764705,-17.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
179,1.0,0.0,10.0,5.0,16.0,1,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
180,1.0,0.0,11.0,5.0,17.0,0,0.058823529411764705,-17.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
181,0.0,0.0,12.0,5.0,17.0,0,0.058823529411764705,-17.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
182,0.0,0.0,12.0,4.0,16.0,1,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
183,0.0,0.0,13.0,5.0,18.0,0,0.05555555555555555,-18.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
184,0.0,0.0,12.0,5.0,17.0,1,0.058823529411764705,-17.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
185,0.0,1.0,11.0,4.0,16.0,1,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
186,0.0,1.0,10.0,3.0,14.0,1,0.07142857142857142,-14.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
187,0.0,1.0,11.0,4.0,16.0,0,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
188,0.0,1.0,10.0,4.0,15.0,1,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
189,0.0,1.0,11.0,4.0,16.0,0,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
190,1.0,1.0,11.0,4.0,17.0,1,0.058823529411764705,-17.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
191,1.0,1.0,10.0,3.0,15.0,1,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
192,1.0,0.0,10.0,3.0,14.0,0,0.07142857142857142,-14.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
193,2.0,0.0,9.0,2.0,13.0,1,0.07692307692307693,-13.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
194,1.0,0.0,9.0,2.0,12.0,0,0.08333333333333333,-12.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
195,1.0,0.0,9.0,3.0,13.0,0,0.07692307692307693,-13.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
196,0.0,0.0,10.0,3.0,13.0,0,0.07692307692307693,-13.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
197,0.0,0.0,10.0,3.0,13.0,0,0.07692307692307693,-13.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
198,0.0,0.0,11.0,3.0,14.0,0,0.07142857142857142,-14.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
199,0.0,1.0,10.0,2.0,13.0,1,0.07692307692307693,-13.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
200,0.0,0.0,10.0,2.0,12.0,0,0.08333333333333333,-12.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
201,0.0,0.0,10.0,3.0,13.0,0,0.07692307692307693,-13.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
202,0.0,0.0,10.0,3.0,13.0,0,0.07692307692307693,-13.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
203,0.0,0.0,10.0,4.0,14.0,0,0.07142857142857142,-14.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
204,0.0,0.0,10.0,4.0,14.0,0,0.07142857142857142,-14.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
205,0.0,0.0,10.0,5.0,15.0,0,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
206,0.0,0.0,10.0,5.0,15.0,0,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
207,0.0,0.0,10.0,5.0,15.0,0,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
208,0.0,0.0,10.0,5.0,15.0,0,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
209,0.0,0.0,10.0,5.0,15.0,0,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
210,0.0,0.0,11.0,5.0,16.0,0,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
211,1.0,0.0,10.0,5.0,16.0,1,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
212,1.0,0.0,11.0,5.0,17.0,0,0.058823529411764705,-17.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
213,1.0,0.0,10.0,4.0,15.0,1,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
214,1.0,0.0,10.0,4.0,15.0,0,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
215,0.0,0.0,10.0,5.0,15.0,0,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
216,0.0,0.0,11.0,5.0,16.0,0,0.0625,-16.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
217,0.0,0.0,11.0,4.0,15.0,1,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
218,0.0,0.0,10.0,3.0,13.0,1,0.07692307692307693,-13.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
219,0.0,0.0,11.0,3.0,14.0,0,0.07142857142857142,-14.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
220,1.0,1.0,10.0,2.0,14.0,1,0.07142857142857142,-14.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
221,0.0,0.0,10.0,3.0,13.0,0,0.07692307692307693,-13.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
222,0.0,0.0,11.0,4.0,15.0,0,0.06666666666666667,-15.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
223,0.0,0.0,10.0,3.0,13.0,1,0.07692307692307693,-13.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
224,0.0,0.0,11.0,3.0,14.0,0,0.07142857142857142,-14.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
225,1.0,0.0,10.0,2.0,13.0,1,0.07692307692307693,-13.0,scenario2_high_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
